State,Mean_Sunshine
DEBW,184.6207091800981
DEBY,185.2103469852105
DEBE,181.02609673790775
DEBB,175.27848109849128
DEHB,168.64949832775918
DEHH,170.8448094612352
DEHE,169.7996672529353
DEMV,178.45562986275024
DENI,165.45462174243062
DENW,165.27193218750918
DERP,179.09631194968551
DESL,183.6355769230769
DEST,170.4971400825443
DESN,171.48359238178634
DESH,174.66815697636136
DETH,169.04469938650308
