State,Mean_Sunshine
DEBW,217.6201653819201
DEBY,205.5119496587031
DEBE,204.2917885264342
DEBB,201.7957484319376
DEHB,200.84515050167224
DEHH,195.154270696452
DEHE,200.3487807196844
DEMV,199.30696302124312
DENI,194.48040819768912
DENW,198.3654700904752
DERP,209.58635471698116
DESL,213.92588461538463
DEST,201.1576547705754
DESN,200.3073336252189
DESH,193.3858563244881
DETH,196.95589570552147
