State,Mean_Sunshine
DEBW,156.381359495445
DEBY,160.12939988623432
DEBE,166.1923509561305
DEBB,166.18613324292252
DEHB,158.02408026755853
DEHH,155.72838370565046
DEHE,143.79756619289824
DEMV,166.76797359909085
DENI,151.42885848022266
DENW,151.0103592656575
DERP,147.97105911949686
DESL,150.298
DEST,154.23274581209034
DESN,156.10211252189143
DESH,153.8137420161981
DETH,146.46585276073623
