State,Mean_Sunshine
DEBW,152.57424526979676
DEBY,147.93777730375427
DEBE,179.31451068616423
DEBB,175.09430411934227
DEHB,168.48494983277592
DEHH,175.93508541392902
DEHE,150.84540571374245
DEMV,181.47644024827343
DENI,166.52138820949654
DENW,156.2503089040494
DERP,152.70694842767296
DESL,157.07684615384616
DEST,168.7931682447196
DESN,159.97352780210156
DESH,181.5185158359123
DETH,148.7844233128834
