State,Mean_Sunshine
DEBW,198.3151562718991
DEBY,192.8435978384528
DEBE,194.81968503937009
DEBB,195.00822512290225
DEHB,166.28327759197325
DEHH,163.39737187910643
DEHE,179.80413081713175
DEMV,180.65774543229304
DENI,166.7237707683225
DENW,173.36672620267618
DERP,182.30345157232705
DESL,184.14911538461536
DEST,189.6719252245691
DESN,198.83804181260948
DESH,165.45227497201554
DETH,188.04082822085888
