State,Mean_Sunshine
DEBW,164.49455080588646
DEBY,161.7025440841866
DEBE,172.48875140607424
DEBB,171.7958874385489
DEHB,160.11872909698997
DEHH,154.38830486202366
DEHE,148.36451014878546
DEMV,169.66765888626628
DENI,157.39590326389475
DENW,156.31717857874858
DERP,150.04373836477987
DESL,148.55334615384615
DEST,167.60487982520027
DESN,164.23957421190894
DESH,157.23431882531114
DETH,155.3750306748466
