State,Mean_Sunshine
DEBW,185.1076271899089
DEBY,182.44808020477817
DEBE,174.0506186726659
DEBB,172.42568570944226
DEHB,152.27123745819398
DEHH,155.88567674113008
DEHE,161.47545752721396
DEMV,165.75620246525042
DENI,153.76056127182255
DENW,152.784950077592
DERP,170.07499874213838
DESL,175.10892307692305
DEST,169.0156737072105
DESN,171.48235004378287
DESH,165.2753868440113
DETH,163.7568343558282
