State,Mean_Sunshine
DEBW,165.1069039943938
DEBY,160.83352531285556
DEBE,151.29943757030372
DEBB,150.2299813527717
DEHB,143.8254180602007
DEHH,140.36084099868594
DEHE,144.79993345058708
DEMV,152.23443482821924
DENI,141.03821793033651
DENW,144.3936638069862
DERP,152.40338113207548
DESL,158.60053846153843
DEST,147.29662053896578
DESN,146.3524354203152
DESH,149.914532165668
DETH,143.6943619631902
