State,Mean_Sunshine
DEBW,186.17473020322356
DEBY,178.33651592719
DEBE,186.02384701912263
DEBB,184.8431462959824
DEHB,162.7979933110368
DEHH,164.40131406044677
DEHE,165.38965631981745
DEMV,174.56000524521374
DENI,162.72271864721262
DENW,166.02074195531873
DERP,169.31426918238995
DESL,167.86384615384614
DEST,178.7154989075018
DESN,185.50476685639228
DESH,163.74958187923886
DETH,171.633018404908
