State,Mean_Sunshine
DEBW,165.8209081990189
DEBY,164.91271899886237
DEBE,166.09088863892012
DEBB,163.385326326496
DEHB,147.09331103678932
DEHH,154.7666228646518
DEHE,152.071036744783
DEMV,163.19090392516827
DENI,151.33000969891205
DENW,149.84194653471144
DERP,158.83409811320757
DESL,162.03223076923078
DEST,158.4990191794125
DESN,158.8726247810858
DESH,158.3277671692895
DETH,154.6207300613497
