State,Mean_Sunshine
DEBW,202.07591310441484
DEBY,202.6287883959044
DEBE,217.20168728908885
DEBB,215.21423292083404
DEHB,202.0468227424749
DEHH,196.93455978975035
DEHE,195.602695251224
DEMV,210.80895183145373
DENI,196.12076621405075
DENW,194.09836031973765
DERP,199.4406540880503
DESL,204.684
DEST,208.60098567613497
DESN,203.1028732486865
DESH,194.78187923882268
DETH,193.9334846625767
