State,Mean_Sunshine
DEBW,183.82394674141557
DEBY,183.24900170648465
DEBE,188.5124859392576
DEBB,186.22752330903543
DEHB,160.17357859531774
DEHH,165.57897503285153
DEHE,170.92489423396873
DEMV,178.59415158667716
DENI,166.51921860504342
DENW,166.47066729130677
DERP,172.43206540880502
DESL,172.21830769230772
DEST,182.8782665695557
DESN,185.52564579684767
DESH,167.5763416079542
DETH,178.30384049079754
