State,Mean_Sunshine
DEBW,171.7217995795375
DEBY,164.4926720705347
DEBE,154.21676040494935
DEBB,152.4478318359044
DEHB,139.50635451505016
DEHH,137.42141918528253
DEHE,146.8899557921757
DEMV,146.8757321444182
DENI,138.32220418318292
DENW,143.84732527157203
DERP,153.16129308176102
DESL,159.59234615384614
DEST,147.16628793396455
DESN,148.01064470227672
DESH,138.12442878777904
DETH,149.73001226993867
