State,Mean_Sunshine
DEBW,174.9534071478626
DEBY,172.91532423208193
DEBE,187.27322834645668
DEBB,185.85682997118155
DEHB,166.4635451505017
DEHH,178.2586070959264
DEHE,166.78467462090603
DEMV,185.93856543404144
DENI,167.51480560006746
DENW,164.65946476151436
DERP,171.11645283018868
DESL,174.5198846153846
DEST,179.171798980335
DESN,179.82624781085815
DESH,182.31732402712845
DETH,172.8405337423313
