State,Mean_Sunshine
DEBW,209.55766222845128
DEBY,206.7875910125142
DEBE,209.1861642294713
DEBB,203.8152805560264
DEHB,189.2849498327759
DEHH,192.876346911958
DEHE,197.86229975757
DEMV,199.37861701197656
DENI,189.3251623513536
DENW,197.7972798875648
DERP,206.1975798742138
DESL,213.309
DEST,201.5242971595047
DESN,203.0940345884413
DESH,194.7919997366168
DETH,195.2848650306749
