State,Mean_Sunshine
DEBW,193.2345087596356
DEBY,190.51825938566557
DEBE,193.6939257592801
DEBB,192.5949279538905
DEHB,172.4324414715719
DEHH,169.68396846254927
DEHE,178.35460854684604
DEMV,180.4708846927179
DENI,171.0503710888083
DENW,171.69593300734925
DERP,185.14026163522013
DESL,192.403
DEST,188.2822675406652
DESN,193.10752517513137
DESH,167.59880160663727
DETH,180.22803067484665
