State,Mean_Sunshine
DEBW,161.20358514365805
DEBY,152.31140642775884
DEBE,154.8970753655793
DEBB,151.02111883370063
DEHB,146.9732441471572
DEHH,153.45282522996058
DEHE,146.22794124637545
DEMV,158.5853877087158
DENI,146.7514674875601
DENW,146.18914297426286
DERP,152.45980377358492
DESL,157.35565384615384
DEST,142.5498324836125
DESN,142.65827495621716
DESH,158.95047079739248
DETH,135.6157300613497
