State,Mean_Sunshine
DEBW,160.5065059565522
DEBY,157.2903128555176
DEBE,180.985151856018
DEBB,179.20708933717577
DEHB,151.08361204013377
DEHH,164.81222076215508
DEHE,153.17862337785806
DEMV,184.3648876650057
DENI,156.41736948637936
DENW,154.04057915849265
DERP,153.702893081761
DESL,161.82942307692306
DEST,170.27337703326052
DESN,172.73643826619966
DESH,167.51341278725226
DETH,155.8109325153374
