State,Mean_Sunshine
DEBW,205.0289530483532
DEBY,196.72298634812284
DEBE,193.95849268841397
DEBB,192.0142668248856
DEHB,183.36321070234112
DEHH,183.1419185282523
DEHE,184.277021438418
DEMV,187.35084797622167
DENI,177.97255418739982
DENW,180.23629842180773
DERP,191.1579220125786
DESL,196.1820769230769
DEST,189.93462490895843
DESN,190.28862740805604
DESH,185.05040495160333
DETH,183.8918588957055
