state,mean_precip
DEBB,43.24514925373134
DEBE,45.29
DEBW,95.6663145539906
DEBY,88.95005827505827
DEHB,63.406666666666666
DEHE,68.13755952380953
DEHH,70.42833333333333
DEMV,48.93133012820513
DENI,68.07322006472492
DENW,81.17272522522524
DERP,72.93536585365852
DESH,75.2428431372549
DESL,82.5325
DESN,60.44242857142857
DEST,42.16990310077519
DETH,57.181720430107525
