state,mean_precip
DEBB,50.64287313432836
DEBE,50.7425
DEBW,75.85117370892019
DEBY,70.97393939393939
DEHB,61.333333333333336
DEHE,57.08488095238095
DEHH,67.89583333333333
DEMV,50.17336538461539
DENI,64.83336569579288
DENW,69.06171171171171
DERP,60.87361788617886
DESH,68.71303921568627
DESL,71.42354166666667
DESN,59.44311904761905
DEST,47.466550387596904
DETH,52.34295698924732
