state,mean_precip
DEBB,51.93460199004975
DEBE,51.90416666666667
DEBW,82.39018779342723
DEBY,77.35845571095571
DEHB,60.501666666666665
DEHE,63.60809523809524
DEHH,64.1825
DEMV,51.30116987179487
DENI,58.54410194174757
DENW,60.250822072072076
DERP,66.19022357723577
DESH,63.7040931372549
DESL,82.22604166666666
DESN,66.94178571428571
DEST,53.04244186046512
DETH,61.76873655913979
