state,mean_precip
DEBB,46.965659203980096
DEBE,50.464999999999996
DEBW,79.08971830985915
DEBY,76.68808275058275
DEHB,65.77833333333334
DEHE,62.02388888888889
DEHH,74.13166666666667
DEMV,50.439375
DENI,65.78186084142395
DENW,72.01282657657657
DERP,64.53408536585366
DESH,79.68026960784313
DESL,69.80416666666666
DESN,49.294714285714285
DEST,42.645271317829454
DETH,50.53623655913978
