state,mean_precip
DEBB,39.88655472636816
DEBE,40.27583333333333
DEBW,72.55663145539906
DEBY,70.07502913752914
DEHB,43.22333333333333
DEHE,55.74988095238095
DEHH,45.067499999999995
DEMV,40.7675641025641
DENI,49.41282362459547
DENW,60.45802927927928
DERP,50.94611788617887
DESH,45.794730392156865
DESL,57.6275
DESN,52.90497619047619
DEST,40.725213178294574
DETH,52.82241935483871
