state,mean_precip
DEBB,51.001691542288555
DEBE,54.04
DEBW,73.34537558685446
DEBY,76.83157342657343
DEHB,66.70666666666666
DEHE,59.37083333333334
DEHH,63.62083333333334
DEMV,49.429407051282055
DENI,62.161731391585754
DENW,72.26077702702703
DERP,55.005223577235775
DESH,60.663651960784314
DESL,57.46083333333333
DESN,61.9347619047619
DEST,47.62025193798449
DETH,54.340403225806455
