state,mean_precip
DEBB,32.65973880597015
DEBE,33.625
DEBW,63.17325117370892
DEBY,61.98614219114219
DEHB,42.26166666666666
DEHE,46.23083333333334
DEHH,46.2825
DEMV,35.83434294871795
DENI,42.94686084142395
DENW,51.14235360360361
DERP,54.1224593495935
DESH,48.04198529411765
DESL,69.79166666666667
DESN,38.691857142857145
DEST,28.43091085271318
DETH,40.057634408602155
