state,mean_precip
DEBB,49.440136815920404
DEBE,50.818333333333335
DEBW,81.98631455399061
DEBY,76.60180652680653
DEHB,56.25
DEHE,61.29986111111111
DEHH,61.126666666666665
DEMV,45.46410256410256
DENI,58.72242718446602
DENW,68.40736486486486
DERP,63.06461382113822
DESH,68.13303921568627
DESL,71.64729166666667
DESN,62.32
DEST,44.90151162790698
DETH,55.440107526881725
