id,mean_ndvi
DESN,0.2336360715170514
DEBY,0.256285821493108
DERP,0.31909295120419623
DESL,-9999.0
DESH,0.2827586239048291
DENI,0.2622718580403606
DENW,-9999.0
DEBW,0.2577559230361071
DEBB,0.2539744662969418
DEMV,0.27921980941915175
DEHB,-9999.0
DEHH,-9999.0
DEHE,0.28270046436428736
DETH,0.23247023277381343
DEST,0.230018543497914
DEBE,-9999.0
