id,mean_ndvi
DESN,0.2619414503674479
DEBY,0.28861272422391093
DERP,0.28582986642993086
DESL,0.25488765818139114
DESH,0.3419745754254829
DENI,0.2772836946000389
DENW,0.29096850770769944
DEBW,0.30423029858543127
DEBB,0.24796929381315785
DEMV,0.1969463327203871
DEHB,0.2614761031506464
DEHH,0.24724120325595922
DEHE,0.3031431989412021
DETH,0.2506182191092695
DEST,0.21930207038939428
DEBE,0.21576289952257274
