id,mean_ndvi
DESN,0.29861553065289137
DEBY,0.2948194841648325
DERP,0.320301946261733
DESL,0.3487979798489682
DESH,0.3157927719561577
DENI,0.30026432875297704
DENW,0.30761888031606893
DEBW,0.276823890361361
DEBB,0.28468641691188745
DEMV,0.3007862444708089
DEHB,0.2709644748882605
DEHH,0.22306974665864804
DEHE,0.29069522543838083
DETH,0.2972905161777539
DEST,0.2975285353681115
DEBE,0.2204167677126167
