id,mean_ndvi
DESN,0.07863780767374291
DEBY,0.0976564648194462
DERP,0.050387023530107426
DESL,0.05562645968083889
DESH,0.09787440494963187
DENI,0.029339602265867244
DENW,0.007079233744454782
DEBW,0.004199280963242516
DEBB,0.07853207006281668
DEMV,0.012472316268449706
DEHB,0.019392577788885503
DEHH,0.014005299468356856
DEHE,0.03032353734163212
DETH,0.03091822321979109
DEST,0.03644454588275055
DEBE,0.051522235461312856
