state,mean_ndvi
DEBB,0.2259949886032007
DEBE,0.1912666180824636
DEBW,0.24358913637838583
DEBY,0.23741188550218026
DEHB,0.19783663446417368
DEHE,0.2265734318903878
DEHH,0.229073705683034
DEMV,0.2184336308892835
DENI,0.234801577018303
DENW,0.2318718886401287
DERP,0.22207868322561186
DESH,0.252026766004981
DESL,0.24670865428631852
DESN,0.2277188669671823
DEST,0.22265127929057948
DETH,0.2198090986267981
