state,mean_ndvi
DEBB,0.26034407497430967
DEBE,0.19446779174074955
DEBW,0.27648595627559647
DEBY,0.2629493958331115
DEHB,0.22043407057085235
DEHE,0.28531153622254624
DEHH,0.23944197782519427
DEMV,0.25432155133695095
DENI,0.27396176913436454
DENW,0.2490157219874954
DERP,0.22938849069827993
DESH,0.28517098021751336
DESL,0.26494618468478676
DESN,0.2648602536414519
DEST,0.2626361698137278
DETH,0.2553354156272523
