state,mean_ndvi
DEBB,0.21427752322359214
DEBE,0.1698742088486174
DEBW,0.21033429104855517
DEBY,0.2336231908909121
DEHB,0.24786999251540057
DEHE,0.21737957930300467
DEHH,0.271538800366401
DEMV,0.20904894700655624
DENI,0.27813461110049453
DENW,0.27223959002032555
DERP,0.24210941898101343
DESH,0.25193637497339383
DESL,0.28264511556654554
DESN,0.22136979668065365
DEST,0.20435081729398133
DETH,0.22689882657016539
