state,mean_ndvi
DEBB,0.1731713959940611
DEBE,0.1333142310048869
DEBW,0.18252474379001687
DEBY,0.20094765996264435
DEHB,0.2583192405046297
DEHE,0.20684273126173572
DEHH,0.2330240690597913
DEMV,0.2579183340365931
DENI,0.24415195312150395
DENW,0.19446852663272207
DERP,0.19953080670641232
DESH,0.3019031096259125
DESL,0.22353663984492897
DESN,0.17575184783532816
DEST,0.21781582639100547
DETH,0.26734317188278167
