state,mean_ndvi
DEBB,0.1726381119575925
DEBE,0.18325153296468866
DEBW,0.16616780577235796
DEBY,0.16156399366131052
DEHB,0.13588403628052462
DEHE,0.22240849884277947
DEHH,0.1324687768320025
DEMV,0.1592611342855613
DENI,0.19877225316301028
DENW,0.20075865828095707
DERP,0.19162979237009045
DESH,0.22647741366905993
DESL,0.2048834780588311
DESN,0.172022933951824
DEST,0.1622142586014281
DETH,0.21238747695342686
