state,mean_ndvi
DEBB,0.19216140399427775
DEBE,0.18472125294776673
DEBW,0.2196282838625353
DEBY,0.22628307241189907
DEHB,0.2582572094556193
DEHE,0.26186353428362963
DEHH,0.27142420027837616
DEMV,0.19378637549813474
DENI,0.2493534480109611
DENW,0.25571457311315365
DERP,0.2731781954900542
DESH,0.26390918268753516
DESL,0.24935422190606116
DESN,0.20268019731762157
DEST,0.2025009795807478
DETH,0.21635788842647372
