state,mean_ndvi
DEBB,0.1787965293350402
DEBE,0.1346424858988937
DEBW,0.17608590725305723
DEBY,0.18194556229185457
DEHB,0.19103436161346377
DEHE,0.15758040637595983
DEHH,0.19871446842272397
DEMV,0.18695603502357638
DENI,0.21812103053287613
DENW,0.1562037170375439
DERP,0.15719152449696183
DESH,0.21785689221855983
DESL,0.20423656859389341
DESN,0.17257864634271566
DEST,0.18601172434407895
DETH,0.1541511316076791
