state,mean_ndvi
DEBB,0.28010968031932715
DEBE,0.24097141970616817
DEBW,0.2614613426319799
DEBY,0.26710563428539086
DEHB,0.207433772348701
DEHE,0.26983120406386485
DEHH,0.1765882227701103
DEMV,0.2790803131006171
DENI,0.2694605956151074
DENW,0.25807597224495815
DERP,0.2565817614831643
DESH,0.2534524494803949
DESL,0.26080491516893717
DESN,0.29734216070415537
DEST,0.25796603059921
DETH,0.27376991996596367
