state,mean_ndvi
DEBB,0.22781645210930285
DEBE,0.18396185357052353
DEBW,0.24061150096089556
DEBY,0.22742663583167752
DEHB,0.2082600891335088
DEHE,0.25856479318506514
DEHH,0.2297947932715247
DEMV,0.2421184882191202
DENI,0.2603919034144815
DENW,0.24146143148832705
DERP,0.23528263053339885
DESH,0.29540565725924184
DESL,0.21284497791266416
DESN,0.22207801508058445
DEST,0.23097637940048446
DETH,0.23240314450402944
