time,lat,lon,precip,state
2011-06-01,50.375,12.375,83.44,DESN
2011-07-01,51.625,12.875,170.5,DESN
2011-07-01,51.375,12.375,139.35,DESN
2011-07-01,51.375,12.625,159.45,DESN
2011-07-01,51.375,12.875,178.87,DESN
2011-07-01,51.375,13.125,182.74,DESN
2011-07-01,51.375,13.375,181.96,DESN
2011-07-01,51.375,14.125,201.25,DESN
2011-07-01,51.375,14.375,210.58,DESN
2011-07-01,51.375,14.625,223.94,DESN
2011-07-01,51.375,14.875,217.13,DESN
2011-07-01,51.125,12.375,128.55,DESN
2011-07-01,51.125,12.625,167.66,DESN
2011-07-01,51.125,12.875,206.83,DESN
2011-07-01,51.125,13.125,216.34,DESN
2011-07-01,51.125,13.375,210.41,DESN
2011-07-01,51.125,13.625,204.98,DESN
2011-07-01,51.125,13.875,205.11,DESN
2011-07-01,51.125,14.125,207.46,DESN
2011-07-01,51.125,14.375,216.04,DESN
2011-07-01,51.125,14.625,217.79,DESN
2011-07-01,51.125,14.875,210.38,DESN
2011-07-01,50.875,12.625,181.0,DESN
2011-07-01,50.875,12.875,219.38,DESN
2011-07-01,50.875,13.125,228.7,DESN
2011-07-01,50.875,13.375,225.06,DESN
2011-07-01,50.875,13.625,215.06,DESN
2011-07-01,50.875,13.875,187.43,DESN
2011-07-01,50.875,14.125,170.99,DESN
2011-07-01,50.875,14.625,179.62,DESN
2011-07-01,50.625,12.375,150.85,DESN
2011-07-01,50.625,12.625,189.88,DESN
2011-07-01,50.625,12.875,196.38,DESN
2011-07-01,50.625,13.125,194.49,DESN
2011-07-01,50.375,12.125,114.46,DESN
2011-07-01,50.375,12.375,133.86,DESN
2011-08-01,51.625,12.875,68.56,DESN
2011-08-01,51.375,12.375,59.28,DESN
2011-08-01,51.375,12.625,56.7,DESN
2011-08-01,51.375,12.875,60.77,DESN
2011-08-01,51.375,13.125,59.07,DESN
2011-08-01,51.375,13.375,60.87,DESN
2011-08-01,51.375,14.125,58.28,DESN
2011-08-01,51.375,14.375,57.29,DESN
2011-08-01,51.375,14.625,60.68,DESN
2011-08-01,51.375,14.875,60.06,DESN
2011-08-01,51.125,12.375,57.53,DESN
2011-08-01,51.125,12.625,58.41,DESN
2011-08-01,51.125,12.875,58.93,DESN
2011-08-01,51.125,13.125,60.37,DESN
2011-08-01,51.125,13.375,61.83,DESN
2011-08-01,51.125,13.625,67.22,DESN
2011-08-01,51.125,13.875,71.02,DESN
2011-08-01,51.125,14.125,75.5,DESN
2011-08-01,51.125,14.375,81.25,DESN
2011-08-01,51.125,14.625,87.03,DESN
2011-08-01,51.125,14.875,94.06,DESN
2011-08-01,50.875,12.625,58.88,DESN
2011-08-01,50.875,12.875,70.29,DESN
2011-08-01,50.875,13.125,67.83,DESN
2011-08-01,50.875,13.375,62.57,DESN
2011-08-01,50.875,13.625,67.17,DESN
2011-08-01,50.875,13.875,74.48,DESN
2011-08-01,50.875,14.125,82.96,DESN
2011-08-01,50.875,14.625,98.14,DESN
2011-08-01,50.625,12.375,48.75,DESN
2011-08-01,50.625,12.625,52.97,DESN
2011-08-01,50.625,12.875,67.74,DESN
2011-08-01,50.625,13.125,67.98,DESN
2011-08-01,50.375,12.125,47.61,DESN
2011-08-01,50.375,12.375,52.15,DESN
2011-09-01,51.625,12.875,71.99,DESN
2011-09-01,51.375,12.375,74.56,DESN
2011-09-01,51.375,12.625,76.53,DESN
2011-09-01,51.375,12.875,73.44,DESN
2011-09-01,51.375,13.125,75.92,DESN
2011-09-01,51.375,13.375,81.54,DESN
2011-09-01,51.375,14.125,67.95,DESN
2011-09-01,51.375,14.375,53.27,DESN
2011-09-01,51.375,14.625,50.97,DESN
2011-09-01,51.375,14.875,49.1,DESN
2011-09-01,51.125,12.375,66.86,DESN
2011-09-01,51.125,12.625,68.17,DESN
2011-09-01,51.125,12.875,70.18,DESN
2011-09-01,51.125,13.125,73.78,DESN
2011-09-01,51.125,13.375,74.81,DESN
2011-09-01,51.125,13.625,66.43,DESN
2011-09-01,51.125,13.875,58.22,DESN
2011-09-01,51.125,14.125,54.3,DESN
2011-09-01,51.125,14.375,48.44,DESN
2011-09-01,51.125,14.625,49.19,DESN
2011-09-01,51.125,14.875,52.25,DESN
2011-09-01,50.875,12.625,65.27,DESN
2011-09-01,50.875,12.875,76.91,DESN
2011-09-01,50.875,13.125,75.91,DESN
2011-09-01,50.875,13.375,70.27,DESN
2011-09-01,50.875,13.625,59.47,DESN
2011-09-01,50.875,13.875,50.72,DESN
2011-09-01,50.875,14.125,50.87,DESN
2011-09-01,50.875,14.625,52.6,DESN
2011-09-01,50.625,12.375,76.09,DESN
2011-09-01,50.625,12.625,84.17,DESN
2011-09-01,50.625,12.875,80.98,DESN
2011-09-01,50.625,13.125,68.43,DESN
2011-09-01,50.375,12.125,92.36,DESN
2011-09-01,50.375,12.375,96.04,DESN
2011-10-01,51.625,12.875,31.05,DESN
2011-10-01,51.375,12.375,36.29,DESN
2011-10-01,51.375,12.625,36.4,DESN
2011-10-01,51.375,12.875,34.73,DESN
2011-10-01,51.375,13.125,32.44,DESN
2011-10-01,51.375,13.375,31.31,DESN
2011-10-01,51.375,14.125,32.79,DESN
2011-10-01,51.375,14.375,36.81,DESN
2011-10-01,51.375,14.625,44.17,DESN
2011-10-01,51.375,14.875,45.54,DESN
2011-10-01,51.125,12.375,43.03,DESN
2011-10-01,51.125,12.625,46.66,DESN
2011-10-01,51.125,12.875,47.15,DESN
2011-10-01,51.125,13.125,42.77,DESN
2011-10-01,51.125,13.375,39.66,DESN
2011-10-01,51.125,13.625,35.31,DESN
2011-10-01,51.125,13.875,33.05,DESN
2011-10-01,51.125,14.125,35.43,DESN
2011-10-01,51.125,14.375,35.38,DESN
2011-10-01,51.125,14.625,32.89,DESN
2011-10-01,51.125,14.875,30.86,DESN
2011-10-01,50.875,12.625,55.18,DESN
2011-10-01,50.875,12.875,57.29,DESN
2011-10-01,50.875,13.125,51.7,DESN
2011-10-01,50.875,13.375,53.5,DESN
2011-10-01,50.875,13.625,52.33,DESN
2011-10-01,50.875,13.875,43.7,DESN
2011-10-01,50.875,14.125,39.97,DESN
2011-10-01,50.875,14.625,38.31,DESN
2011-10-01,50.625,12.375,61.2,DESN
2011-10-01,50.625,12.625,66.78,DESN
2011-10-01,50.625,12.875,61.48,DESN
2011-10-01,50.625,13.125,54.72,DESN
2011-10-01,50.375,12.125,63.23,DESN
2011-10-01,50.375,12.375,70.96,DESN
2011-11-01,51.625,12.875,0.0,DESN
2011-11-01,51.375,12.375,0.0,DESN
2011-11-01,51.375,12.625,0.0,DESN
2011-11-01,51.375,12.875,0.0,DESN
2011-11-01,51.375,13.125,0.0,DESN
2011-11-01,51.375,13.375,0.0,DESN
2011-11-01,51.375,14.125,0.03,DESN
2011-11-01,51.375,14.375,0.51,DESN
2011-11-01,51.375,14.625,1.28,DESN
2011-11-01,51.375,14.875,0.0,DESN
2011-11-01,51.125,12.375,0.0,DESN
2011-11-01,51.125,12.625,0.0,DESN
2011-11-01,51.125,12.875,0.0,DESN
2011-11-01,51.125,13.125,0.0,DESN
2011-11-01,51.125,13.375,0.0,DESN
2011-11-01,51.125,13.625,0.0,DESN
2011-11-01,51.125,13.875,0.35,DESN
2011-11-01,51.125,14.125,1.18,DESN
2011-11-01,51.125,14.375,1.25,DESN
2011-11-01,51.125,14.625,1.08,DESN
2011-11-01,51.125,14.875,0.0,DESN
2011-11-01,50.875,12.625,0.0,DESN
2011-11-01,50.875,12.875,0.0,DESN
2011-11-01,50.875,13.125,0.0,DESN
2011-11-01,50.875,13.375,0.38,DESN
2011-11-01,50.875,13.625,0.15,DESN
2011-11-01,50.875,13.875,0.0,DESN
2011-11-01,50.875,14.125,0.66,DESN
2011-11-01,50.875,14.625,1.09,DESN
2011-11-01,50.625,12.375,0.0,DESN
2011-11-01,50.625,12.625,0.0,DESN
2011-11-01,50.625,12.875,0.0,DESN
2011-11-01,50.625,13.125,0.0,DESN
2011-11-01,50.375,12.125,0.0,DESN
2011-11-01,50.375,12.375,0.0,DESN
2011-12-01,51.625,12.875,56.93,DESN
2011-12-01,51.375,12.375,49.28,DESN
2011-12-01,51.375,12.625,58.11,DESN
2011-12-01,51.375,12.875,61.67,DESN
2011-12-01,51.375,13.125,59.27,DESN
2011-12-01,51.375,13.375,57.08,DESN
2011-12-01,51.375,14.125,76.91,DESN
2011-12-01,51.375,14.375,71.6,DESN
2011-12-01,51.375,14.625,75.12,DESN
2011-12-01,51.375,14.875,71.34,DESN
2011-12-01,51.125,12.375,52.72,DESN
2011-12-01,51.125,12.625,63.87,DESN
2011-12-01,51.125,12.875,71.39,DESN
2011-12-01,51.125,13.125,69.47,DESN
2011-12-01,51.125,13.375,65.77,DESN
2011-12-01,51.125,13.625,64.38,DESN
2011-12-01,51.125,13.875,70.83,DESN
2011-12-01,51.125,14.125,79.55,DESN
2011-12-01,51.125,14.375,81.26,DESN
2011-12-01,51.125,14.625,76.51,DESN
2011-12-01,51.125,14.875,65.76,DESN
2011-12-01,50.875,12.625,63.93,DESN
2011-12-01,50.875,12.875,78.66,DESN
2011-12-01,50.875,13.125,81.59,DESN
2011-12-01,50.875,13.375,93.02,DESN
2011-12-01,50.875,13.625,96.17,DESN
2011-12-01,50.875,13.875,77.87,DESN
2011-12-01,50.875,14.125,72.11,DESN
2011-12-01,50.875,14.625,82.36,DESN
2011-12-01,50.625,12.375,71.4,DESN
2011-12-01,50.625,12.625,84.95,DESN
2011-12-01,50.625,12.875,100.29,DESN
2011-12-01,50.625,13.125,109.41,DESN
2011-12-01,50.375,12.125,101.18,DESN
2011-12-01,50.375,12.375,121.97,DESN
2012-01-01,51.625,12.875,75.6,DESN
2012-01-01,51.375,12.375,70.18,DESN
2012-01-01,51.375,12.625,74.9,DESN
2012-01-01,51.375,12.875,76.45,DESN
2012-01-01,51.375,13.125,71.33,DESN
2012-01-01,51.375,13.375,68.08,DESN
2012-01-01,51.375,14.125,91.51,DESN
2012-01-01,51.375,14.375,92.54,DESN
2012-01-01,51.375,14.625,109.34,DESN
2012-01-01,51.375,14.875,118.73,DESN
2012-01-01,51.125,12.375,71.2,DESN
2012-01-01,51.125,12.625,80.09,DESN
2012-01-01,51.125,12.875,90.3,DESN
2012-01-01,51.125,13.125,86.36,DESN
2012-01-01,51.125,13.375,81.44,DESN
2012-01-01,51.125,13.625,80.16,DESN
2012-01-01,51.125,13.875,88.25,DESN
2012-01-01,51.125,14.125,104.48,DESN
2012-01-01,51.125,14.375,111.69,DESN
2012-01-01,51.125,14.625,112.63,DESN
2012-01-01,51.125,14.875,111.75,DESN
2012-01-01,50.875,12.625,87.78,DESN
2012-01-01,50.875,12.875,109.47,DESN
2012-01-01,50.875,13.125,119.11,DESN
2012-01-01,50.875,13.375,133.61,DESN
2012-01-01,50.875,13.625,136.85,DESN
2012-01-01,50.875,13.875,113.37,DESN
2012-01-01,50.875,14.125,101.59,DESN
2012-01-01,50.875,14.625,115.71,DESN
2012-01-01,50.625,12.375,94.42,DESN
2012-01-01,50.625,12.625,113.04,DESN
2012-01-01,50.625,12.875,133.64,DESN
2012-01-01,50.625,13.125,151.65,DESN
2012-01-01,50.375,12.125,90.52,DESN
2012-01-01,50.375,12.375,124.94,DESN
2012-02-01,51.625,12.875,24.86,DESN
2012-02-01,51.375,12.375,21.98,DESN
2012-02-01,51.375,12.625,24.18,DESN
2012-02-01,51.375,12.875,25.1,DESN
2012-02-01,51.375,13.125,24.25,DESN
2012-02-01,51.375,13.375,25.22,DESN
2012-02-01,51.375,14.125,44.78,DESN
2012-02-01,51.375,14.375,41.93,DESN
2012-02-01,51.375,14.625,51.28,DESN
2012-02-01,51.375,14.875,57.77,DESN
2012-02-01,51.125,12.375,21.62,DESN
2012-02-01,51.125,12.625,27.38,DESN
2012-02-01,51.125,12.875,33.43,DESN
2012-02-01,51.125,13.125,31.03,DESN
2012-02-01,51.125,13.375,30.49,DESN
2012-02-01,51.125,13.625,34.2,DESN
2012-02-01,51.125,13.875,44.26,DESN
2012-02-01,51.125,14.125,54.01,DESN
2012-02-01,51.125,14.375,53.06,DESN
2012-02-01,51.125,14.625,51.58,DESN
2012-02-01,51.125,14.875,53.86,DESN
2012-02-01,50.875,12.625,34.7,DESN
2012-02-01,50.875,12.875,47.37,DESN
2012-02-01,50.875,13.125,48.24,DESN
2012-02-01,50.875,13.375,56.6,DESN
2012-02-01,50.875,13.625,62.56,DESN
2012-02-01,50.875,13.875,55.0,DESN
2012-02-01,50.875,14.125,49.98,DESN
2012-02-01,50.875,14.625,59.49,DESN
2012-02-01,50.625,12.375,38.36,DESN
2012-02-01,50.625,12.625,54.08,DESN
2012-02-01,50.625,12.875,60.6,DESN
2012-02-01,50.625,13.125,61.65,DESN
2012-02-01,50.375,12.125,30.81,DESN
2012-02-01,50.375,12.375,49.3,DESN
2012-03-01,51.625,12.875,7.07,DESN
2012-03-01,51.375,12.375,5.21,DESN
2012-03-01,51.375,12.625,5.97,DESN
2012-03-01,51.375,12.875,8.64,DESN
2012-03-01,51.375,13.125,9.97,DESN
2012-03-01,51.375,13.375,10.02,DESN
2012-03-01,51.375,14.125,15.91,DESN
2012-03-01,51.375,14.375,14.86,DESN
2012-03-01,51.375,14.625,17.63,DESN
2012-03-01,51.375,14.875,19.38,DESN
2012-03-01,51.125,12.375,6.39,DESN
2012-03-01,51.125,12.625,8.97,DESN
2012-03-01,51.125,12.875,14.05,DESN
2012-03-01,51.125,13.125,14.33,DESN
2012-03-01,51.125,13.375,13.45,DESN
2012-03-01,51.125,13.625,15.56,DESN
2012-03-01,51.125,13.875,21.5,DESN
2012-03-01,51.125,14.125,24.17,DESN
2012-03-01,51.125,14.375,19.53,DESN
2012-03-01,51.125,14.625,17.77,DESN
2012-03-01,51.125,14.875,20.21,DESN
2012-03-01,50.875,12.625,17.11,DESN
2012-03-01,50.875,12.875,24.52,DESN
2012-03-01,50.875,13.125,24.03,DESN
2012-03-01,50.875,13.375,26.08,DESN
2012-03-01,50.875,13.625,30.04,DESN
2012-03-01,50.875,13.875,28.87,DESN
2012-03-01,50.875,14.125,24.54,DESN
2012-03-01,50.875,14.625,20.11,DESN
2012-03-01,50.625,12.375,16.88,DESN
2012-03-01,50.625,12.625,27.06,DESN
2012-03-01,50.625,12.875,30.9,DESN
2012-03-01,50.625,13.125,31.83,DESN
2012-03-01,50.375,12.125,13.84,DESN
2012-03-01,50.375,12.375,23.1,DESN
2012-04-01,51.625,12.875,19.78,DESN
2012-04-01,51.375,12.375,18.81,DESN
2012-04-01,51.375,12.625,21.44,DESN
2012-04-01,51.375,12.875,24.09,DESN
2012-04-01,51.375,13.125,25.05,DESN
2012-04-01,51.375,13.375,24.87,DESN
2012-04-01,51.375,14.125,30.11,DESN
2012-04-01,51.375,14.375,32.81,DESN
2012-04-01,51.375,14.625,37.0,DESN
2012-04-01,51.375,14.875,39.55,DESN
2012-04-01,51.125,12.375,22.63,DESN
2012-04-01,51.125,12.625,25.68,DESN
2012-04-01,51.125,12.875,28.55,DESN
2012-04-01,51.125,13.125,28.63,DESN
2012-04-01,51.125,13.375,28.6,DESN
2012-04-01,51.125,13.625,29.45,DESN
2012-04-01,51.125,13.875,32.56,DESN
2012-04-01,51.125,14.125,34.77,DESN
2012-04-01,51.125,14.375,39.7,DESN
2012-04-01,51.125,14.625,44.96,DESN
2012-04-01,51.125,14.875,46.96,DESN
2012-04-01,50.875,12.625,29.01,DESN
2012-04-01,50.875,12.875,33.03,DESN
2012-04-01,50.875,13.125,34.33,DESN
2012-04-01,50.875,13.375,39.86,DESN
2012-04-01,50.875,13.625,42.78,DESN
2012-04-01,50.875,13.875,40.45,DESN
2012-04-01,50.875,14.125,36.49,DESN
2012-04-01,50.875,14.625,41.72,DESN
2012-04-01,50.625,12.375,33.28,DESN
2012-04-01,50.625,12.625,39.17,DESN
2012-04-01,50.625,12.875,41.82,DESN
2012-04-01,50.625,13.125,45.33,DESN
2012-04-01,50.375,12.125,33.31,DESN
2012-04-01,50.375,12.375,39.44,DESN
2012-05-01,51.625,12.875,39.29,DESN
2012-05-01,51.375,12.375,54.88,DESN
2012-05-01,51.375,12.625,39.28,DESN
2012-05-01,51.375,12.875,34.45,DESN
2012-05-01,51.375,13.125,31.46,DESN
2012-05-01,51.375,13.375,36.24,DESN
2012-05-01,51.375,14.125,35.83,DESN
2012-05-01,51.375,14.375,46.18,DESN
2012-05-01,51.375,14.625,54.33,DESN
2012-05-01,51.375,14.875,62.62,DESN
2012-05-01,51.125,12.375,56.47,DESN
2012-05-01,51.125,12.625,46.82,DESN
2012-05-01,51.125,12.875,40.4,DESN
2012-05-01,51.125,13.125,33.15,DESN
2012-05-01,51.125,13.375,33.39,DESN
2012-05-01,51.125,13.625,37.51,DESN
2012-05-01,51.125,13.875,39.83,DESN
2012-05-01,51.125,14.125,41.39,DESN
2012-05-01,51.125,14.375,46.31,DESN
2012-05-01,51.125,14.625,52.07,DESN
2012-05-01,51.125,14.875,50.41,DESN
2012-05-01,50.875,12.625,60.7,DESN
2012-05-01,50.875,12.875,53.46,DESN
2012-05-01,50.875,13.125,42.93,DESN
2012-05-01,50.875,13.375,45.72,DESN
2012-05-01,50.875,13.625,47.97,DESN
2012-05-01,50.875,13.875,46.29,DESN
2012-05-01,50.875,14.125,41.6,DESN
2012-05-01,50.875,14.625,41.84,DESN
2012-05-01,50.625,12.375,61.12,DESN
2012-05-01,50.625,12.625,64.74,DESN
2012-05-01,50.625,12.875,58.69,DESN
2012-05-01,50.625,13.125,50.92,DESN
2012-05-01,50.375,12.125,53.58,DESN
2012-05-01,50.375,12.375,58.26,DESN
2012-06-01,51.625,12.875,79.42,DESN
2012-06-01,51.375,12.375,88.25,DESN
2012-06-01,51.375,12.625,84.24,DESN
2012-06-01,51.375,12.875,80.82,DESN
2012-06-01,51.375,13.125,87.17,DESN
2012-06-01,51.375,13.375,98.1,DESN
2012-06-01,51.375,14.125,111.56,DESN
2012-06-01,51.375,14.375,116.03,DESN
2012-06-01,51.375,14.625,119.49,DESN
2012-06-01,51.375,14.875,121.72,DESN
2012-06-01,51.125,12.375,79.77,DESN
2012-06-01,51.125,12.625,91.81,DESN
