time,lat,lon,precip,state
1991-03-01,50.875,13.875,21.59,DESN
1991-03-01,50.875,14.125,19.95,DESN
1991-03-01,50.875,14.625,20.66,DESN
1991-03-01,50.625,12.375,21.06,DESN
1991-03-01,50.625,12.625,20.94,DESN
1991-03-01,50.625,12.875,22.42,DESN
1991-03-01,50.625,13.125,26.12,DESN
1991-03-01,50.375,12.125,19.9,DESN
1991-03-01,50.375,12.375,27.11,DESN
1991-04-01,51.625,12.875,38.4,DESN
1991-04-01,51.375,12.375,38.75,DESN
1991-04-01,51.375,12.625,33.92,DESN
1991-04-01,51.375,12.875,34.66,DESN
1991-04-01,51.375,13.125,36.29,DESN
1991-04-01,51.375,13.375,36.61,DESN
1991-04-01,51.375,14.125,52.09,DESN
1991-04-01,51.375,14.375,53.67,DESN
1991-04-01,51.375,14.625,45.89,DESN
1991-04-01,51.375,14.875,39.48,DESN
1991-04-01,51.125,12.375,41.18,DESN
1991-04-01,51.125,12.625,36.21,DESN
1991-04-01,51.125,12.875,38.54,DESN
1991-04-01,51.125,13.125,41.6,DESN
1991-04-01,51.125,13.375,37.45,DESN
1991-04-01,51.125,13.625,35.83,DESN
1991-04-01,51.125,13.875,43.79,DESN
1991-04-01,51.125,14.125,48.78,DESN
1991-04-01,51.125,14.375,43.89,DESN
1991-04-01,51.125,14.625,40.64,DESN
1991-04-01,51.125,14.875,41.1,DESN
1991-04-01,50.875,12.625,40.01,DESN
1991-04-01,50.875,12.875,43.56,DESN
1991-04-01,50.875,13.125,47.68,DESN
1991-04-01,50.875,13.375,43.82,DESN
1991-04-01,50.875,13.625,45.93,DESN
1991-04-01,50.875,13.875,47.45,DESN
1991-04-01,50.875,14.125,42.18,DESN
1991-04-01,50.875,14.625,30.17,DESN
1991-04-01,50.625,12.375,44.61,DESN
1991-04-01,50.625,12.625,47.6,DESN
1991-04-01,50.625,12.875,44.81,DESN
1991-04-01,50.625,13.125,46.05,DESN
1991-04-01,50.375,12.125,34.37,DESN
1991-04-01,50.375,12.375,44.06,DESN
1991-05-01,51.625,12.875,44.85,DESN
1991-05-01,51.375,12.375,28.21,DESN
1991-05-01,51.375,12.625,32.02,DESN
1991-05-01,51.375,12.875,39.66,DESN
1991-05-01,51.375,13.125,46.18,DESN
1991-05-01,51.375,13.375,53.92,DESN
1991-05-01,51.375,14.125,75.43,DESN
1991-05-01,51.375,14.375,74.43,DESN
1991-05-01,51.375,14.625,73.56,DESN
1991-05-01,51.375,14.875,70.94,DESN
1991-05-01,51.125,12.375,34.43,DESN
1991-05-01,51.125,12.625,39.65,DESN
1991-05-01,51.125,12.875,45.17,DESN
1991-05-01,51.125,13.125,47.43,DESN
1991-05-01,51.125,13.375,49.57,DESN
1991-05-01,51.125,13.625,56.24,DESN
1991-05-01,51.125,13.875,68.53,DESN
1991-05-01,51.125,14.125,75.18,DESN
1991-05-01,51.125,14.375,73.35,DESN
1991-05-01,51.125,14.625,71.74,DESN
1991-05-01,51.125,14.875,69.95,DESN
1991-05-01,50.875,12.625,48.44,DESN
1991-05-01,50.875,12.875,57.77,DESN
1991-05-01,50.875,13.125,63.41,DESN
1991-05-01,50.875,13.375,66.82,DESN
1991-05-01,50.875,13.625,71.48,DESN
1991-05-01,50.875,13.875,71.14,DESN
1991-05-01,50.875,14.125,68.34,DESN
1991-05-01,50.875,14.625,59.45,DESN
1991-05-01,50.625,12.375,58.27,DESN
1991-05-01,50.625,12.625,70.09,DESN
1991-05-01,50.625,12.875,72.83,DESN
1991-05-01,50.625,13.125,76.94,DESN
1991-05-01,50.375,12.125,53.1,DESN
1991-05-01,50.375,12.375,72.16,DESN
1991-06-01,51.625,12.875,73.33,DESN
1991-06-01,51.375,12.375,85.88,DESN
1991-06-01,51.375,12.625,87.82,DESN
1991-06-01,51.375,12.875,93.32,DESN
1991-06-01,51.375,13.125,91.57,DESN
1991-06-01,51.375,13.375,80.57,DESN
1991-06-01,51.375,14.125,83.69,DESN
1991-06-01,51.375,14.375,76.61,DESN
1991-06-01,51.375,14.625,75.43,DESN
1991-06-01,51.375,14.875,72.8,DESN
1991-06-01,51.125,12.375,105.1,DESN
1991-06-01,51.125,12.625,102.59,DESN
1991-06-01,51.125,12.875,108.18,DESN
1991-06-01,51.125,13.125,109.76,DESN
1991-06-01,51.125,13.375,91.39,DESN
1991-06-01,51.125,13.625,84.08,DESN
1991-06-01,51.125,13.875,86.66,DESN
1991-06-01,51.125,14.125,94.44,DESN
1991-06-01,51.125,14.375,94.52,DESN
1991-06-01,51.125,14.625,90.77,DESN
1991-06-01,51.125,14.875,81.82,DESN
1991-06-01,50.875,12.625,100.93,DESN
1991-06-01,50.875,12.875,112.49,DESN
1991-06-01,50.875,13.125,119.41,DESN
1991-06-01,50.875,13.375,108.59,DESN
1991-06-01,50.875,13.625,102.58,DESN
1991-06-01,50.875,13.875,93.1,DESN
1991-06-01,50.875,14.125,89.39,DESN
1991-06-01,50.875,14.625,105.51,DESN
1991-06-01,50.625,12.375,106.45,DESN
1991-06-01,50.625,12.625,119.06,DESN
1991-06-01,50.625,12.875,122.34,DESN
1991-06-01,50.625,13.125,118.36,DESN
1991-06-01,50.375,12.125,110.85,DESN
1991-06-01,50.375,12.375,126.0,DESN
1991-07-01,51.625,12.875,18.11,DESN
1991-07-01,51.375,12.375,22.83,DESN
1991-07-01,51.375,12.625,15.87,DESN
1991-07-01,51.375,12.875,15.19,DESN
1991-07-01,51.375,13.125,17.88,DESN
1991-07-01,51.375,13.375,21.43,DESN
1991-07-01,51.375,14.125,26.93,DESN
1991-07-01,51.375,14.375,27.95,DESN
1991-07-01,51.375,14.625,26.49,DESN
1991-07-01,51.375,14.875,24.51,DESN
1991-07-01,51.125,12.375,28.96,DESN
1991-07-01,51.125,12.625,25.36,DESN
1991-07-01,51.125,12.875,20.83,DESN
1991-07-01,51.125,13.125,29.77,DESN
1991-07-01,51.125,13.375,35.02,DESN
1991-07-01,51.125,13.625,27.47,DESN
1991-07-01,51.125,13.875,32.88,DESN
1991-07-01,51.125,14.125,45.57,DESN
1991-07-01,51.125,14.375,37.96,DESN
1991-07-01,51.125,14.625,22.47,DESN
1991-07-01,51.125,14.875,21.31,DESN
1991-07-01,50.875,12.625,34.66,DESN
1991-07-01,50.875,12.875,38.47,DESN
1991-07-01,50.875,13.125,51.97,DESN
1991-07-01,50.875,13.375,52.67,DESN
1991-07-01,50.875,13.625,44.37,DESN
1991-07-01,50.875,13.875,45.85,DESN
1991-07-01,50.875,14.125,49.9,DESN
1991-07-01,50.875,14.625,27.05,DESN
1991-07-01,50.625,12.375,34.9,DESN
1991-07-01,50.625,12.625,40.93,DESN
1991-07-01,50.625,12.875,49.53,DESN
1991-07-01,50.625,13.125,67.4,DESN
1991-07-01,50.375,12.125,44.23,DESN
1991-07-01,50.375,12.375,47.88,DESN
1991-08-01,51.625,12.875,24.88,DESN
1991-08-01,51.375,12.375,40.87,DESN
1991-08-01,51.375,12.625,35.45,DESN
1991-08-01,51.375,12.875,28.9,DESN
1991-08-01,51.375,13.125,29.62,DESN
1991-08-01,51.375,13.375,33.19,DESN
1991-08-01,51.375,14.125,55.81,DESN
1991-08-01,51.375,14.375,39.56,DESN
1991-08-01,51.375,14.625,30.08,DESN
1991-08-01,51.375,14.875,42.65,DESN
1991-08-01,51.125,12.375,42.79,DESN
1991-08-01,51.125,12.625,43.03,DESN
1991-08-01,51.125,12.875,48.44,DESN
1991-08-01,51.125,13.125,45.73,DESN
1991-08-01,51.125,13.375,48.33,DESN
1991-08-01,51.125,13.625,74.13,DESN
1991-08-01,51.125,13.875,88.43,DESN
1991-08-01,51.125,14.125,83.06,DESN
1991-08-01,51.125,14.375,64.72,DESN
1991-08-01,51.125,14.625,49.01,DESN
1991-08-01,51.125,14.875,64.55,DESN
1991-08-01,50.875,12.625,47.81,DESN
1991-08-01,50.875,12.875,63.46,DESN
1991-08-01,50.875,13.125,66.3,DESN
1991-08-01,50.875,13.375,73.94,DESN
1991-08-01,50.875,13.625,95.42,DESN
1991-08-01,50.875,13.875,100.79,DESN
1991-08-01,50.875,14.125,92.37,DESN
1991-08-01,50.875,14.625,68.56,DESN
1991-08-01,50.625,12.375,68.85,DESN
1991-08-01,50.625,12.625,82.64,DESN
1991-08-01,50.625,12.875,80.68,DESN
1991-08-01,50.625,13.125,85.1,DESN
1991-08-01,50.375,12.125,51.21,DESN
1991-08-01,50.375,12.375,85.17,DESN
1991-09-01,51.625,12.875,8.45,DESN
1991-09-01,51.375,12.375,16.12,DESN
1991-09-01,51.375,12.625,16.74,DESN
1991-09-01,51.375,12.875,14.63,DESN
1991-09-01,51.375,13.125,10.97,DESN
1991-09-01,51.375,13.375,9.72,DESN
1991-09-01,51.375,14.125,17.18,DESN
1991-09-01,51.375,14.375,18.74,DESN
1991-09-01,51.375,14.625,18.45,DESN
1991-09-01,51.375,14.875,17.91,DESN
1991-09-01,51.125,12.375,15.65,DESN
1991-09-01,51.125,12.625,20.04,DESN
1991-09-01,51.125,12.875,19.69,DESN
1991-09-01,51.125,13.125,16.45,DESN
1991-09-01,51.125,13.375,18.62,DESN
1991-09-01,51.125,13.625,23.79,DESN
1991-09-01,51.125,13.875,27.02,DESN
1991-09-01,51.125,14.125,30.6,DESN
1991-09-01,51.125,14.375,30.49,DESN
1991-09-01,51.125,14.625,27.98,DESN
1991-09-01,51.125,14.875,26.39,DESN
1991-09-01,50.875,12.625,23.91,DESN
1991-09-01,50.875,12.875,24.71,DESN
1991-09-01,50.875,13.125,23.41,DESN
1991-09-01,50.875,13.375,29.68,DESN
1991-09-01,50.875,13.625,32.9,DESN
1991-09-01,50.875,13.875,33.76,DESN
1991-09-01,50.875,14.125,34.28,DESN
1991-09-01,50.875,14.625,33.3,DESN
1991-09-01,50.625,12.375,27.37,DESN
1991-09-01,50.625,12.625,33.57,DESN
1991-09-01,50.625,12.875,35.73,DESN
1991-09-01,50.625,13.125,36.1,DESN
1991-09-01,50.375,12.125,34.14,DESN
1991-09-01,50.375,12.375,39.83,DESN
1991-10-01,51.625,12.875,17.92,DESN
1991-10-01,51.375,12.375,15.64,DESN
1991-10-01,51.375,12.625,17.69,DESN
1991-10-01,51.375,12.875,18.86,DESN
1991-10-01,51.375,13.125,18.28,DESN
1991-10-01,51.375,13.375,16.22,DESN
1991-10-01,51.375,14.125,17.48,DESN
1991-10-01,51.375,14.375,16.51,DESN
1991-10-01,51.375,14.625,17.13,DESN
1991-10-01,51.375,14.875,18.31,DESN
1991-10-01,51.125,12.375,17.34,DESN
1991-10-01,51.125,12.625,18.86,DESN
1991-10-01,51.125,12.875,21.81,DESN
1991-10-01,51.125,13.125,22.0,DESN
1991-10-01,51.125,13.375,18.95,DESN
1991-10-01,51.125,13.625,18.3,DESN
1991-10-01,51.125,13.875,17.95,DESN
1991-10-01,51.125,14.125,20.45,DESN
1991-10-01,51.125,14.375,20.92,DESN
1991-10-01,51.125,14.625,17.44,DESN
1991-10-01,51.125,14.875,17.26,DESN
1991-10-01,50.875,12.625,21.76,DESN
1991-10-01,50.875,12.875,26.44,DESN
1991-10-01,50.875,13.125,25.83,DESN
1991-10-01,50.875,13.375,26.15,DESN
1991-10-01,50.875,13.625,29.96,DESN
1991-10-01,50.875,13.875,26.1,DESN
1991-10-01,50.875,14.125,25.56,DESN
1991-10-01,50.875,14.625,20.91,DESN
1991-10-01,50.625,12.375,26.36,DESN
1991-10-01,50.625,12.625,31.25,DESN
1991-10-01,50.625,12.875,30.18,DESN
1991-10-01,50.625,13.125,31.95,DESN
1991-10-01,50.375,12.125,18.19,DESN
1991-10-01,50.375,12.375,29.21,DESN
1991-11-01,51.625,12.875,49.45,DESN
1991-11-01,51.375,12.375,33.54,DESN
1991-11-01,51.375,12.625,41.48,DESN
1991-11-01,51.375,12.875,48.41,DESN
1991-11-01,51.375,13.125,47.05,DESN
1991-11-01,51.375,13.375,39.81,DESN
1991-11-01,51.375,14.125,56.89,DESN
1991-11-01,51.375,14.375,52.44,DESN
1991-11-01,51.375,14.625,48.04,DESN
1991-11-01,51.375,14.875,50.31,DESN
1991-11-01,51.125,12.375,31.85,DESN
1991-11-01,51.125,12.625,39.85,DESN
1991-11-01,51.125,12.875,46.37,DESN
1991-11-01,51.125,13.125,50.01,DESN
1991-11-01,51.125,13.375,52.37,DESN
1991-11-01,51.125,13.625,54.57,DESN
1991-11-01,51.125,13.875,53.68,DESN
1991-11-01,51.125,14.125,61.19,DESN
1991-11-01,51.125,14.375,66.12,DESN
1991-11-01,51.125,14.625,55.56,DESN
1991-11-01,51.125,14.875,48.34,DESN
1991-11-01,50.875,12.625,41.73,DESN
1991-11-01,50.875,12.875,49.74,DESN
1991-11-01,50.875,13.125,54.82,DESN
1991-11-01,50.875,13.375,63.54,DESN
1991-11-01,50.875,13.625,68.6,DESN
1991-11-01,50.875,13.875,56.53,DESN
1991-11-01,50.875,14.125,53.87,DESN
1991-11-01,50.875,14.625,62.44,DESN
1991-11-01,50.625,12.375,44.62,DESN
1991-11-01,50.625,12.625,52.28,DESN
1991-11-01,50.625,12.875,59.75,DESN
1991-11-01,50.625,13.125,64.58,DESN
1991-11-01,50.375,12.125,48.64,DESN
1991-11-01,50.375,12.375,54.35,DESN
1991-12-01,51.625,12.875,60.32,DESN
1991-12-01,51.375,12.375,50.71,DESN
1991-12-01,51.375,12.625,59.73,DESN
1991-12-01,51.375,12.875,63.54,DESN
1991-12-01,51.375,13.125,52.66,DESN
1991-12-01,51.375,13.375,47.48,DESN
1991-12-01,51.375,14.125,69.74,DESN
1991-12-01,51.375,14.375,69.89,DESN
1991-12-01,51.375,14.625,74.69,DESN
1991-12-01,51.375,14.875,80.86,DESN
1991-12-01,51.125,12.375,53.54,DESN
1991-12-01,51.125,12.625,61.1,DESN
1991-12-01,51.125,12.875,69.68,DESN
1991-12-01,51.125,13.125,69.4,DESN
1991-12-01,51.125,13.375,66.83,DESN
1991-12-01,51.125,13.625,67.82,DESN
1991-12-01,51.125,13.875,74.3,DESN
1991-12-01,51.125,14.125,96.1,DESN
1991-12-01,51.125,14.375,101.84,DESN
1991-12-01,51.125,14.625,90.32,DESN
1991-12-01,51.125,14.875,84.66,DESN
1991-12-01,50.875,12.625,72.38,DESN
1991-12-01,50.875,12.875,91.54,DESN
1991-12-01,50.875,13.125,97.54,DESN
1991-12-01,50.875,13.375,106.14,DESN
1991-12-01,50.875,13.625,111.01,DESN
1991-12-01,50.875,13.875,95.82,DESN
1991-12-01,50.875,14.125,102.45,DESN
1991-12-01,50.875,14.625,101.66,DESN
1991-12-01,50.625,12.375,87.81,DESN
1991-12-01,50.625,12.625,106.84,DESN
1991-12-01,50.625,12.875,133.71,DESN
1991-12-01,50.625,13.125,139.86,DESN
1991-12-01,50.375,12.125,81.25,DESN
1991-12-01,50.375,12.375,114.09,DESN
1992-01-01,51.625,12.875,47.16,DESN
1992-01-01,51.375,12.375,44.45,DESN
1992-01-01,51.375,12.625,50.7,DESN
1992-01-01,51.375,12.875,54.05,DESN
1992-01-01,51.375,13.125,52.8,DESN
1992-01-01,51.375,13.375,51.84,DESN
1992-01-01,51.375,14.125,58.82,DESN
1992-01-01,51.375,14.375,57.08,DESN
1992-01-01,51.375,14.625,60.86,DESN
1992-01-01,51.375,14.875,60.57,DESN
1992-01-01,51.125,12.375,42.25,DESN
1992-01-01,51.125,12.625,49.22,DESN
1992-01-01,51.125,12.875,55.28,DESN
1992-01-01,51.125,13.125,55.63,DESN
1992-01-01,51.125,13.375,51.72,DESN
1992-01-01,51.125,13.625,51.63,DESN
1992-01-01,51.125,13.875,58.87,DESN
1992-01-01,51.125,14.125,67.77,DESN
1992-01-01,51.125,14.375,61.67,DESN
1992-01-01,51.125,14.625,56.12,DESN
1992-01-01,51.125,14.875,53.46,DESN
1992-01-01,50.875,12.625,47.55,DESN
1992-01-01,50.875,12.875,55.58,DESN
1992-01-01,50.875,13.125,57.06,DESN
1992-01-01,50.875,13.375,60.39,DESN
1992-01-01,50.875,13.625,60.72,DESN
1992-01-01,50.875,13.875,52.44,DESN
1992-01-01,50.875,14.125,54.39,DESN
1992-01-01,50.875,14.625,50.56,DESN
1992-01-01,50.625,12.375,52.62,DESN
1992-01-01,50.625,12.625,62.54,DESN
1992-01-01,50.625,12.875,59.73,DESN
1992-01-01,50.625,13.125,62.0,DESN
1992-01-01,50.375,12.125,33.42,DESN
1992-01-01,50.375,12.375,54.64,DESN
1992-02-01,51.625,12.875,31.54,DESN
1992-02-01,51.375,12.375,37.45,DESN
1992-02-01,51.375,12.625,40.29,DESN
1992-02-01,51.375,12.875,39.07,DESN
1992-02-01,51.375,13.125,32.55,DESN
1992-02-01,51.375,13.375,29.55,DESN
1992-02-01,51.375,14.125,41.38,DESN
1992-02-01,51.375,14.375,39.05,DESN
1992-02-01,51.375,14.625,40.36,DESN
1992-02-01,51.375,14.875,41.18,DESN
1992-02-01,51.125,12.375,39.76,DESN
1992-02-01,51.125,12.625,43.66,DESN
1992-02-01,51.125,12.875,45.64,DESN
1992-02-01,51.125,13.125,41.76,DESN
1992-02-01,51.125,13.375,39.74,DESN
1992-02-01,51.125,13.625,42.18,DESN
1992-02-01,51.125,13.875,47.58,DESN
1992-02-01,51.125,14.125,56.44,DESN
1992-02-01,51.125,14.375,56.36,DESN
1992-02-01,51.125,14.625,49.62,DESN
1992-02-01,51.125,14.875,46.64,DESN
1992-02-01,50.875,12.625,44.49,DESN
1992-02-01,50.875,12.875,51.71,DESN
1992-02-01,50.875,13.125,51.84,DESN
1992-02-01,50.875,13.375,57.74,DESN
1992-02-01,50.875,13.625,68.1,DESN
1992-02-01,50.875,13.875,61.8,DESN
1992-02-01,50.875,14.125,61.36,DESN
1992-02-01,50.875,14.625,51.17,DESN
1992-02-01,50.625,12.375,55.93,DESN
1992-02-01,50.625,12.625,61.88,DESN
1992-02-01,50.625,12.875,61.6,DESN
1992-02-01,50.625,13.125,60.88,DESN
1992-02-01,50.375,12.125,40.51,DESN
1992-02-01,50.375,12.375,65.39,DESN
1992-03-01,51.625,12.875,91.41,DESN
1992-03-01,51.375,12.375,80.29,DESN
1992-03-01,51.375,12.625,84.89,DESN
1992-03-01,51.375,12.875,90.22,DESN
1992-03-01,51.375,13.125,87.82,DESN
1992-03-01,51.375,13.375,82.9,DESN
1992-03-01,51.375,14.125,104.11,DESN
1992-03-01,51.375,14.375,101.58,DESN
1992-03-01,51.375,14.625,99.83,DESN
1992-03-01,51.375,14.875,100.66,DESN
1992-03-01,51.125,12.375,77.58,DESN
1992-03-01,51.125,12.625,79.05,DESN
1992-03-01,51.125,12.875,88.49,DESN
1992-03-01,51.125,13.125,91.99,DESN
1992-03-01,51.125,13.375,91.92,DESN
1992-03-01,51.125,13.625,87.79,DESN
1992-03-01,51.125,13.875,85.18,DESN
1992-03-01,51.125,14.125,98.56,DESN
1992-03-01,51.125,14.375,101.52,DESN
1992-03-01,51.125,14.625,94.33,DESN
1992-03-01,51.125,14.875,89.53,DESN
1992-03-01,50.875,12.625,81.97,DESN
1992-03-01,50.875,12.875,96.74,DESN
1992-03-01,50.875,13.125,104.07,DESN
1992-03-01,50.875,13.375,110.47,DESN
1992-03-01,50.875,13.625,113.19,DESN
1992-03-01,50.875,13.875,93.29,DESN
1992-03-01,50.875,14.125,87.52,DESN
1992-03-01,50.875,14.625,89.09,DESN
1992-03-01,50.625,12.375,92.98,DESN
1992-03-01,50.625,12.625,100.0,DESN
1992-03-01,50.625,12.875,102.23,DESN
1992-03-01,50.625,13.125,105.66,DESN
1992-03-01,50.375,12.125,73.9,DESN
1992-03-01,50.375,12.375,95.61,DESN
1992-04-01,51.625,12.875,19.39,DESN
1992-04-01,51.375,12.375,25.65,DESN
1992-04-01,51.375,12.625,25.0,DESN
1992-04-01,51.375,12.875,22.12,DESN
1992-04-01,51.375,13.125,19.41,DESN
1992-04-01,51.375,13.375,21.48,DESN
1992-04-01,51.375,14.125,39.51,DESN
1992-04-01,51.375,14.375,30.81,DESN
1992-04-01,51.375,14.625,27.07,DESN
1992-04-01,51.375,14.875,23.52,DESN
1992-04-01,51.125,12.375,22.87,DESN
1992-04-01,51.125,12.625,25.2,DESN
1992-04-01,51.125,12.875,28.52,DESN
1992-04-01,51.125,13.125,31.1,DESN
1992-04-01,51.125,13.375,32.16,DESN
1992-04-01,51.125,13.625,39.71,DESN
1992-04-01,51.125,13.875,46.18,DESN
1992-04-01,51.125,14.125,43.11,DESN
1992-04-01,51.125,14.375,33.38,DESN
1992-04-01,51.125,14.625,26.75,DESN
1992-04-01,51.125,14.875,25.71,DESN
1992-04-01,50.875,12.625,29.9,DESN
1992-04-01,50.875,12.875,36.03,DESN
1992-04-01,50.875,13.125,41.2,DESN
1992-04-01,50.875,13.375,47.21,DESN
1992-04-01,50.875,13.625,55.76,DESN
1992-04-01,50.875,13.875,53.65,DESN
1992-04-01,50.875,14.125,47.68,DESN
1992-04-01,50.875,14.625,26.52,DESN
1992-04-01,50.625,12.375,37.56,DESN
1992-04-01,50.625,12.625,44.63,DESN
1992-04-01,50.625,12.875,49.53,DESN
1992-04-01,50.625,13.125,51.14,DESN
1992-04-01,50.375,12.125,33.59,DESN
1992-04-01,50.375,12.375,46.04,DESN
1992-05-01,51.625,12.875,19.25,DESN
1992-05-01,51.375,12.375,27.05,DESN
1992-05-01,51.375,12.625,21.17,DESN
1992-05-01,51.375,12.875,16.2,DESN
1992-05-01,51.375,13.125,14.94,DESN
1992-05-01,51.375,13.375,15.04,DESN
1992-05-01,51.375,14.125,19.88,DESN
1992-05-01,51.375,14.375,20.31,DESN
1992-05-01,51.375,14.625,22.2,DESN
1992-05-01,51.375,14.875,22.31,DESN
1992-05-01,51.125,12.375,22.41,DESN
1992-05-01,51.125,12.625,20.48,DESN
1992-05-01,51.125,12.875,20.17,DESN
1992-05-01,51.125,13.125,21.51,DESN
1992-05-01,51.125,13.375,19.04,DESN
1992-05-01,51.125,13.625,18.48,DESN
1992-05-01,51.125,13.875,18.56,DESN
1992-05-01,51.125,14.125,21.87,DESN
1992-05-01,51.125,14.375,23.45,DESN
1992-05-01,51.125,14.625,21.91,DESN
1992-05-01,51.125,14.875,23.43,DESN
1992-05-01,50.875,12.625,16.72,DESN
1992-05-01,50.875,12.875,21.21,DESN
1992-05-01,50.875,13.125,25.04,DESN
1992-05-01,50.875,13.375,24.72,DESN
1992-05-01,50.875,13.625,23.86,DESN
1992-05-01,50.875,13.875,20.1,DESN
1992-05-01,50.875,14.125,18.75,DESN
1992-05-01,50.875,14.625,16.71,DESN
1992-05-01,50.625,12.375,19.63,DESN
1992-05-01,50.625,12.625,22.77,DESN
1992-05-01,50.625,12.875,22.92,DESN
1992-05-01,50.625,13.125,22.72,DESN
1992-05-01,50.375,12.125,17.57,DESN
1992-05-01,50.375,12.375,24.08,DESN
1992-06-01,51.625,12.875,30.52,DESN
1992-06-01,51.375,12.375,49.83,DESN
1992-06-01,51.375,12.625,32.39,DESN
1992-06-01,51.375,12.875,28.77,DESN
1992-06-01,51.375,13.125,36.28,DESN
1992-06-01,51.375,13.375,36.89,DESN
1992-06-01,51.375,14.125,26.66,DESN
1992-06-01,51.375,14.375,24.61,DESN
1992-06-01,51.375,14.625,23.05,DESN
1992-06-01,51.375,14.875,22.31,DESN
1992-06-01,51.125,12.375,74.6,DESN
1992-06-01,51.125,12.625,53.62,DESN
