id,mean_ndvi
DESN,0.04083458630456389
DEBY,0.20679317303532305
DERP,0.1977081053615639
DESL,0.1577699734442191
DESH,0.1642531206645572
DENI,0.17143942880223614
DENW,0.20713874437684968
DEBW,0.19577631054301703
DEBB,0.2228900933099345
DEMV,0.22751498774996654
DEHB,0.15301140026744264
DEHH,0.18591503492661168
DEHE,0.19170800997244178
DETH,0.0708810085004638
DEST,0.12274840767905723
DEBE,-9999.0
