id,mean_ndvi
DESN,0.017487362108754817
DEBY,0.023582629293739894
DERP,0.14230092307159117
DESL,0.07688233605083503
DESH,-0.01813613194992736
DENI,-0.010883447673519975
DENW,-9999.0
DEBW,0.018962241447800194
DEBB,0.047870092460136564
DEMV,-9999.0
DEHB,-0.0013835366255317639
DEHH,-9999.0
DEHE,-9999.0
DETH,-9999.0
DEST,0.03626652614801112
DEBE,0.022043459663216372
