id,mean_ndvi
DESN,0.2889167157953648
DEBY,0.3157568519818002
DERP,0.3110465262472356
DESL,0.32617256391650573
DESH,0.3142930045548546
DENI,0.2929520140465231
DENW,0.2943079331395463
DEBW,0.31218523195331926
DEBB,0.2929558197139714
DEMV,0.31385374232736385
DEHB,0.20308406962309536
DEHH,-9999.0
DEHE,0.29856106819230227
DETH,0.2860509095750086
DEST,0.22733555967488714
DEBE,0.25235707273118513
