id,mean_ndvi
DESN,0.29198244300040294
DEBY,0.31870396862945005
DERP,0.32393660499325977
DESL,0.28107167628030133
DESH,0.33260321968304213
DENI,0.277439957639941
DENW,0.3217226669599579
DEBW,0.3440604365552563
DEBB,0.2515271578091359
DEMV,0.23565767364362922
DEHB,0.30939924754475995
DEHH,0.27885427600412427
DEHE,0.31940376039844043
DETH,0.21399401802440648
DEST,0.21923721264042761
DEBE,0.18323597362919977
