id,mean_ndvi
DESN,0.2563587072737594
DEBY,0.32244400048357086
DERP,0.3316563735632763
DESL,0.3246307288162142
DESH,0.32639772438587084
DENI,0.34798950791579175
DENW,0.33205852724911283
DEBW,0.3255267575081392
DEBB,0.298083131545611
DEMV,0.2823981951605989
DEHB,0.2889902244502843
DEHH,0.279282513169796
DEHE,0.3391141285129106
DETH,0.29654515807697696
DEST,0.2826330725355058
DEBE,0.24537575082068802
