id,mean_ndvi
DESN,0.26757353848502075
DEBY,0.30893677249926915
DERP,0.29773184000319136
DESL,0.2940318848787901
DESH,0.28735680071015884
DENI,0.28705654785801066
DENW,0.2999677117157332
DEBW,0.286868526950307
DEBB,0.25065181871803277
DEMV,0.3296373550352076
DEHB,0.2675447080795322
DEHH,0.23560047739049364
DEHE,0.30462229389374373
DETH,0.29463070066214375
DEST,0.2862030106640927
DEBE,0.20773343185919207
