id,mean_ndvi
DESN,0.2492388863564047
DEBY,0.23413002853074244
DERP,0.32669098121357176
DESL,0.3328406101312
DESH,0.34320338712728476
DENI,0.311075726253376
DENW,0.32244324008999187
DEBW,0.32020050742016565
DEBB,0.3002899032058936
DEMV,0.34954976255017256
DEHB,0.24568413169822992
DEHH,0.22689425900190174
DEHE,0.32312311877848293
DETH,0.3279437529903624
DEST,0.3406942463416468
DEBE,-9999.0
