id,mean_ndvi
DESN,-9999.0
DEBY,0.15360803954283236
DERP,-0.002889072035859957
DESL,-9999.0
DESH,0.21089155183571223
DENI,0.22618364304007413
DENW,0.07488280800923094
DEBW,0.08642884637092456
DEBB,0.2222107553022123
DEMV,0.1078539129950348
DEHB,0.1678399926916834
DEHH,-9999.0
DEHE,-0.00237457917140138
DETH,-0.0028340611734916643
DEST,0.21918036062991172
DEBE,0.21818409045490036
