id,mean_ndvi
DESN,0.04142955452280107
DEBY,0.020338968757631012
DERP,0.1639390730999675
DESL,-9999.0
DESH,-9999.0
DENI,-9999.0
DENW,-9999.0
DEBW,0.11240531576769743
DEBB,0.0973458163315622
DEMV,0.1685655990696539
DEHB,-9999.0
DEHH,-9999.0
DEHE,0.15660666525479944
DETH,0.1437987601123444
DEST,0.14262842970486117
DEBE,0.14394389799460475
