id,mean_ndvi
DESN,0.21827445881805949
DEBY,0.20209495770154196
DERP,0.22641603503959556
DESL,0.2151732805127527
DESH,0.22883576452842774
DENI,0.2386952851926334
DENW,0.23230689638704016
DEBW,0.21665596935452713
DEBB,0.21711677169647098
DEMV,0.23293824697004967
DEHB,0.18876270150319288
DEHH,0.18025741091001132
DEHE,0.23018929081879355
DETH,0.2050597298192078
DEST,0.22126634818611907
DEBE,-9999.0
