state,mean_precip
DEBB,58.25555970149254
DEBE,57.28666666666666
DEBW,95.25413145539906
DEBY,96.0338986013986
DEHB,72.26916666666666
DEHE,88.82531746031746
DEHH,79.40416666666667
DEMV,61.600801282051286
DENI,77.57466828478964
DENW,91.77877252252253
DERP,83.96071138211381
DESH,73.05835784313726
DESL,93.11145833333335
DESN,79.34876190476191
DEST,57.91325581395349
DETH,74.26325268817205
