state,mean_precip
DEBB,58.05830845771144
DEBE,58.84166666666667
DEBW,86.0281338028169
DEBY,77.93474941724942
DEHB,73.8775
DEHE,70.54029761904762
DEHH,79.83333333333333
DEMV,59.710464743589746
DENI,76.22755663430421
DENW,82.93672297297297
DERP,66.03869918699188
DESH,78.7704656862745
DESL,75.39999999999999
DESN,65.22064285714285
DEST,59.56281007751938
DETH,65.30505376344085
