state,mean_precip
DEBB,41.74092039800995
DEBE,44.47416666666667
DEBW,76.98911971830985
DEBY,70.23183566433566
DEHB,60.83583333333333
DEHE,58.797718253968256
DEHH,64.19
DEMV,48.18525641025641
DENI,59.60808252427184
DENW,67.19626126126126
DERP,61.409288617886176
DESH,68.33387254901962
DESL,74.76229166666667
DESN,49.36795238095238
DEST,39.553585271317836
DETH,49.302741935483866
