state,mean_precip
DEBB,64.70853233830846
DEBE,72.21416666666666
DEBW,84.64434272300468
DEBY,86.25767482517483
DEHB,79.43583333333333
DEHE,76.77869047619048
DEHH,91.80833333333334
DEMV,66.87951923076923
DENI,82.87356796116505
DENW,92.09207207207207
DERP,67.46371951219513
DESH,80.99549019607844
DESL,79.46895833333333
DESN,68.0455238095238
DEST,65.19616279069767
DETH,73.1381182795699
