state,mean_precip
DEBB,42.6861815920398
DEBE,40.81666666666667
DEBW,94.3080516431925
DEBY,85.33068181818183
DEHB,55.89416666666667
DEHE,64.84896825396825
DEHH,61.4625
DEMV,52.05871794871795
DENI,61.311545307443374
DENW,76.09056306306306
DERP,67.68439024390244
DESH,69.20338235294118
DESL,79.23583333333333
DESN,56.98464285714286
DEST,44.05075581395349
DETH,58.9066129032258
