state,mean_precip
DEBB,52.57630597014925
DEBE,54.12166666666667
DEBW,94.96400234741785
DEBY,81.31052447552447
DEHB,54.65083333333333
DEHE,69.63513888888889
DEHH,67.3225
DEMV,51.32903846153846
DENI,65.14374595469255
DENW,80.01365990990992
DERP,71.63239837398373
DESH,68.73772058823529
DESL,86.37729166666666
DESN,65.0067619047619
DEST,51.15684108527132
DETH,61.867150537634416
