state,mean_precip
DEBB,32.85150497512438
DEBE,34.155
DEBW,87.12118544600939
DEBY,70.295337995338
DEHB,53.1925
DEHE,59.05517857142858
DEHH,56.13833333333333
DEMV,39.23883012820512
DENI,53.78586569579288
DENW,66.47462837837838
DERP,68.03975609756097
DESH,60.58982843137255
DESL,81.14604166666668
DESN,38.49438095238095
DEST,30.315542635658915
DETH,39.832365591397846
