state,mean_precip
DEBB,45.274527363184085
DEBE,47.215
DEBW,80.64884976525822
DEBY,74.4661013986014
DEHB,60.07083333333333
DEHE,76.72501984126986
DEHH,64.11916666666666
DEMV,49.26963141025641
DENI,65.86420711974111
DENW,84.7193918918919
DERP,76.75821138211383
DESH,68.01183823529412
DESL,85.67916666666667
DESN,52.99804761904762
DEST,46.8556007751938
DETH,62.54349462365592
