state,mean_precip
DEBB,50.35640547263682
DEBE,50.074999999999996
DEBW,77.88152582159624
DEBY,77.43504079254079
DEHB,59.23916666666667
DEHE,64.49188492063492
DEHH,63.5325
DEMV,47.931730769230775
DENI,61.1730501618123
DENW,70.68023648648649
DERP,64.29819105691057
DESH,63.11338235294117
DESL,71.36958333333334
DESN,63.91321428571428
DEST,51.36687984496124
DETH,63.733602150537635
