id,mean_ndvi
DESN,0.24403784718315602
DEBY,0.25651316450005646
DERP,0.21196698683613083
DESL,0.3092832319483054
DESH,0.2724169203502286
DENI,0.2944067056129171
DENW,0.2689448039550228
DEBW,0.29132845969430343
DEBB,0.24564482680339153
DEMV,0.2504977873409703
DEHB,0.1843208710859737
DEHH,0.30296159203526674
DEHE,0.26017338519943733
DETH,0.26438171719573855
DEST,0.2701094054560149
DEBE,0.16034145135355732
