id,mean_ndvi
DESN,0.19462325833728356
DEBY,0.2303499042319591
DERP,0.24556227464924868
DESL,0.2469535838774311
DESH,0.051898366680856366
DENI,0.26338958065527635
DENW,0.2425514197091768
DEBW,0.2134626441347868
DEBB,0.22128952581960679
DEMV,0.2032546473803452
DEHB,0.2399382972198321
DEHH,0.16291698328598314
DEHE,0.2339798575680506
DETH,0.201693190214934
DEST,-9999.0
DEBE,-9999.0
