id,mean_ndvi
DESN,0.24726372325916998
DEBY,0.3017803710360766
DERP,0.3144715713895396
DESL,0.30176124464349
DESH,0.2977404813529922
DENI,0.29615387046658886
DENW,0.30441028087093897
DEBW,0.33093171076078104
DEBB,0.26311250831156996
DEMV,0.25926154845948657
DEHB,0.311639343014761
DEHH,0.2525097045926074
DEHE,0.31018588797983576
DETH,0.25489550196375005
DEST,0.24059543895564894
DEBE,0.2371728221686674
